设备ID,有功功率,无功功率
18,0.5419125,0.469925
19,0.0008,0.0007
20,0.45882,0.39046
21,0.000528,0.000432
22,0.45013,0.38979
23,0.49626,0.42566
24,0.0006125,0.000425
1,0.482533333,0.4256
2,0.00081875,0.00058125
4,0.52048125,0.47999375
7,0.59128,0.553056
8,0.4736,0.40682
9,0.46506,0.4287
10,0.518375,0.4832375
12,0.5597575,0.4894425
13,6.66667E-05,2.33333E-05
14,0.459766667,0.407633333
15,0.45321875,0.41458125
17,0.5418125,0.4807625
18,0.5983125,0.525525
19,0.000466667,0.000366667
20,0.52192,0.47628
21,0.000328,0.000264
22,0.60055,0.55947
23,0.47442,0.441
24,0.00076875,0.00059375
1,0.492033333,0.430266667
2,0.00045,0.00031875
4,0.60588125,0.5678125
7,0.44452,0.385768
8,0.54878,0.50323
9,0.519,0.4466
10,0.5394125,0.47811875
12,0.57426,0.5148725
13,0.00043,0.000153333
14,0.606366667,0.524333333
15,0.60064375,0.5180875
17,0.5929375,0.51115
18,0.445175,0.40355
19,0.000433333,0.0004
20,0.52864,0.46086
21,0.000688,0.000488
22,0.52694,0.48711
23,0.57644,0.49634
24,0.00093125,0.000525
1,0.551366667,0.513466667
2,0.00009375,0.00008125
4,0.57976875,0.54971875
7,0.582936,0.515808
8,0.56279,0.51072
9,0.46996,0.43218
10,0.47519375,0.44135625
12,0.543335,0.47537
13,0.000856667,0.000463333
14,0.5031,0.4347
15,0.45270625,0.4016125
17,0.47193125,0.43366875
18,0.564725,0.4956625
19,0.000966667,0.000866667
20,0.47846,0.41738
21,0.00052,0.000304
22,0.55156,0.48688
23,0.59442,0.54922
24,0.0005875,0.0005125
1,0.5843,0.515666667
2,0.0006625,0.00045625
4,0.58966875,0.555425
7,0.605096,0.549864
8,0.53894,0.4918
9,0.46956,0.41006
10,0.49894375,0.45005625
12,0.5527725,0.494275
13,0.000256667,9.33333E-05
14,0.606266667,0.568
15,0.55265625,0.47131875
17,0.57180625,0.4914125
18,0.49575,0.446
19,0,0
20,0.5307,0.47762
21,0.000816,0.000576
22,0.48833,0.42817
23,0.5258,0.4818
24,0.00049375,0.00036875
1,0.502366667,0.4711
2,0.0000375,0.00003125
4,0.551025,0.4823375
7,0.59032,0.549464
8,0.4461,0.41163
9,0.45198,0.41018
10,0.50415,0.4529
12,0.5192625,0.4902575
13,0.000726667,0.00028
14,0.452766667,0.398433333
15,0.52125,0.47135625
17,0.47835,0.4533375
18,0.5103625,0.448475
19,0.000433333,0.000333333
20,0.46328,0.40554
21,0.000328,0.000184
22,0.55167,0.5156
23,0.47508,0.44254
24,0.00028125,0.00018125
1,0.4787,0.426566667
2,0.00038125,0.0003375
4,0.5767375,0.54161875
7,0.536848,0.496416
8,0.59014,0.5281
9,0.5831,0.53462
10,0.58685,0.5492
12,0.554635,0.4823575
13,4.66667E-05,3.33333E-05
14,0.461833333,0.4006
15,0.52844375,0.484275
17,0.49181875,0.431125
18,0.4633375,0.4271
19,0.0005,0.000366667
20,0.59352,0.51314
21,0.000384,0.000232
22,0.51325,0.45118
23,0.55852,0.49052
24,0.00040625,0.0003
1,0.5348,0.498633333
2,0.000075,0.0000625
4,0.452775,0.424
7,0.439248,0.379696
8,0.57235,0.51821
9,0.58202,0.54686
10,0.50838125,0.4662
12,0.54262,0.4868825
13,0.00039,0.000203333
14,0.480133333,0.4174
15,0.53029375,0.471725
17,0.44138125,0.3785125
18,0.5960625,0.515925
19,0.0001,0.0001
20,0.6071,0.55152
21,0.00052,0.000408
22,0.46526,0.43164
23,0.5577,0.5018
24,0.00013125,0.00008125
1,0.482,0.457066667
2,0.0009125,0.00076875
4,0.46029375,0.41134375
7,0.582504,0.516176
8,0.59899,0.55755
9,0.6042,0.52358
10,0.5575375,0.51650625
12,0.601635,0.54083
13,1E-04,6.66667E-05
14,0.4791,0.4489
15,0.56683125,0.5062875
17,0.56599375,0.52195625
18,0.6042625,0.5333625
19,0.000233333,0.0002
20,0.5355,0.50262
21,0.000856,0.0006
22,0.56737,0.53366
23,0.44202,0.39818
24,0.0007375,0.0006
1,0.567733333,0.536233333
2,0.0003625,0.00034375
4,0.476525,0.42428125
7,0.592416,0.553648
8,0.49904,0.43669
9,0.56582,0.53222
10,0.48469375,0.4140125
12,0.537615,0.505705
13,0.000243333,0.00014
14,0.4482,0.416633333
15,0.56583125,0.49588125
17,0.48736875,0.444075
18,0.465,0.410625
19,0.000333333,0.0002
20,0.53154,0.45358
21,0.00088,0.00056
22,0.57751,0.49146
23,0.52002,0.48848
24,0.00054375,0.000475
1,0.46,0.4063
2,0.000375,0.00033125
4,0.57874375,0.4973375
7,0.548168,0.494728
8,0.52209,0.46614
9,0.5549,0.47798
10,0.545275,0.4656625
12,0.5862,0.535785
13,0.00058,0.000403333
14,0.588766667,0.529533333
15,0.44630625,0.39941875
17,0.47059375,0.42765
18,0.582175,0.5038125
19,0.000833333,0.000466667
20,0.51492,0.45148
21,0.000976,0.00076
22,0.6047,0.53331
23,0.50434,0.44368
24,0.0003125,0.0002625
1,0.588966667,0.534333333
2,0.0004875,0.00035625
4,0.56081875,0.48105625
7,0.499728,0.451928
8,0.54157,0.50221
9,0.48352,0.44536
10,0.52079375,0.44536875
12,0.497185,0.43109
13,0.000813333,0.00061
14,0.4841,0.449033333
15,0.53964375,0.45981875
17,0.55975625,0.476225
18,0.5792375,0.50695
19,0.000733333,0.000466667
20,0.53478,0.4871
21,0.000664,0.000544
22,0.5108,0.47476
23,0.5498,0.51434
24,0.0003375,0.00024375
1,0.6082,0.557766667
2,0.00004375,0.0000375
4,0.4492875,0.384375
7,0.491336,0.453496
8,0.60193,0.53633
9,0.50414,0.46718
10,0.45555625,0.38791875
12,0.517695,0.48318
13,0.000286667,0.000193333
14,0.5082,0.4708
15,0.45526875,0.415175
17,0.54300625,0.48699375
18,0.5955,0.5321875
19,0.000833333,0.000733333
20,0.48908,0.4498
21,0.000112,0.000096
22,0.52457,0.4686
23,0.46778,0.3978
24,0.00049375,0.0003875
1,0.5122,0.449
2,0.00005625,0.00005625
4,0.5988,0.5503625
7,0.47168,0.4408
8,0.51865,0.45092
9,0.47504,0.43104
10,0.525575,0.463825
12,0.43933,0.39817
13,0.00073,0.000543333
14,0.506066667,0.446066667
15,0.48746875,0.450225
17,0.5767875,0.524525
18,0.5863,0.5355375
19,0.001,0.000866667
20,0.52964,0.45374
21,0.000944,0.000656
22,0.5243,0.49656
23,0.44138,0.38758
24,0.00001875,0.00001875
1,0.5689,0.538466667
2,0.00030625,0.000175
4,0.60534375,0.541575
7,0.462648,0.436688
8,0.52438,0.48175
9,0.54268,0.46914
10,0.4694875,0.42533125
12,0.50709,0.4671775
13,0.0003,0.000196667
14,0.598633333,0.543233333
15,0.503625,0.44689375
17,0.4708875,0.4357625
18,0.4975875,0.4264875
19,0.0001,0.0001
20,0.58712,0.5003
21,0.000432,0.000272
22,0.4816,0.41803
23,0.53568,0.49516
24,0.0008,0.00070625
1,0.445133333,0.395566667
2,0.00065,0.000575
4,0.52418125,0.47601875
7,0.56876,0.489336
8,0.58662,0.50492
9,0.58678,0.5271
10,0.586325,0.548625
12,0.5100425,0.4517325
13,0.000993333,0.000526667
14,0.517333333,0.4844
15,0.49785,0.4498625
17,0.5691125,0.53524375
18,0.461875,0.3961125
19,6.66667E-05,6.66667E-05
20,0.4885,0.45548
21,0.000008,0.000008
22,0.56849,0.50641
23,0.47166,0.4276
24,0.00078125,0.0006625
1,0.5073,0.4753
2,0.000725,0.0004625
4,0.59039375,0.5350875
7,0.46608,0.421072
8,0.44611,0.37972
9,0.46312,0.43296
10,0.5445375,0.48088125
12,0.552235,0.52172
13,0.000343333,0.00015
14,0.463633333,0.433166667
15,0.5753,0.501175
17,0.603925,0.5731625
18,0.493475,0.4686625
19,0.0008,0.0007
20,0.56306,0.5252
21,0.00032,0.000208
22,0.4946,0.44991
23,0.5505,0.48022
24,0.0004625,0.00026875
1,0.5622,0.5086
2,0.00078125,0.0005625
4,0.5259375,0.45178125
7,0.598608,0.511912
8,0.51322,0.46737
9,0.5522,0.48796
10,0.5167625,0.462925
12,0.58811,0.51793
13,0.00051,0.000293333
14,0.491966667,0.428033333
15,0.54058125,0.50871875
17,0.48438125,0.43568125
18,0.5616625,0.5151875
19,0.000566667,0.0003
20,0.5713,0.51248
21,0.000168,0.000136
22,0.55621,0.51539
23,0.51448,0.45756
24,0.000625,0.00045625
1,0.549733333,0.4875
2,0.0002125,0.00016875
4,0.44338125,0.41163125
7,0.551568,0.479032
8,0.46329,0.39923
9,0.44216,0.38808
10,0.512475,0.47900625
12,0.51168,0.4703475
13,4.66667E-05,2.66667E-05
14,0.5885,0.541133333
15,0.45759375,0.4070625
17,0.55705625,0.5171375
18,0.5939125,0.5356
19,0.000133333,0.000133333
20,0.60284,0.56168
21,0.000464,0.000392
22,0.47128,0.44144
23,0.48954,0.43434
24,0.0001125,0.00009375
1,0.560133333,0.512733333
2,0.0009875,0.000625
4,0.49718125,0.44278125
7,0.477104,0.428416
8,0.52807,0.48074
9,0.54308,0.48178
10,0.524275,0.45375
12,0.6494325,0.5592075
13,0.00012,8.66667E-05
14,0.630533333,0.5638
15,0.50399375,0.47629375
17,0.5936375,0.55509375
18,0.655125,0.5930375
19,0.000166667,0.0001
20,0.49668,0.44356
21,0.000528,0.000472
22,0.62516,0.5907
23,0.64272,0.56872
24,0.000825,0.0005375
1,0.543666667,0.515666667
2,0.00033125,0.0002125
4,0.59908125,0.5158875
7,0.643488,0.6072
8,0.48238,0.45573
9,0.59056,0.55988
10,0.55945,0.48675
12,0.528325,0.45557
13,0.00039,0.00017
14,0.560266667,0.52
15,0.60806875,0.5421875
17,0.59215,0.55849375
18,0.5719625,0.5205875
19,0.0005,0.000366667
20,0.49958,0.47114
21,0.00032,0.000192
22,0.61567,0.57475
23,0.4815,0.42618
24,0.0002625,0.00018125
1,0.542966667,0.4922
2,0.00018125,0.00015625
4,0.48535,0.45404375
7,0.501656,0.44524
8,0.62704,0.56487
9,0.63048,0.57968
10,0.53499375,0.4813
12,0.49758,0.42906
13,0.00064,0.00039
14,0.611666667,0.5757
15,0.5618125,0.4919375
17,0.6335,0.5537125
18,0.5481375,0.4944
19,0,0
20,0.53098,0.47878
21,0.000648,0.000376
22,0.58106,0.5436
23,0.49942,0.42632
24,0.00055625,0.00050625
1,0.549566667,0.504466667
2,6.875E-05,0.0000625
4,0.6019375,0.544725
7,0.624152,0.535064
8,0.62318,0.53615
9,0.64178,0.55482
10,0.6296375,0.56748125
12,0.6117525,0.5485525
13,0.00099,0.000536667
14,0.644933333,0.595366667
15,0.51954375,0.44635
17,0.57938125,0.5362625
18,0.5915625,0.530525
19,0.000166667,0.0001
20,0.47984,0.41244
21,0.000976,0.000608
22,0.61016,0.56233
23,0.59484,0.5518
24,0.00029375,0.00025625
1,0.631033333,0.572166667
2,0.0008125,0.0006625
4,0.50345625,0.47719375
7,0.518232,0.4514
8,0.52153,0.47132
9,0.55482,0.473
10,0.5813625,0.5512875
12,0.63304,0.5932425
13,0.000616667,0.000343333
14,0.6141,0.5222
15,0.5535,0.49844375
17,0.6516625,0.59115
18,0.4936875,0.430775
19,0.0004,0.000366667
20,0.55612,0.49566
21,0.000192,0.000136
22,0.59731,0.52559
23,0.4774,0.43814
24,0.00055,0.00036875
1,0.6563,0.6095
2,0.0008,0.000675
4,0.50833125,0.47138125
7,0.556616,0.50408
8,0.57845,0.54339
9,0.6575,0.58782
10,0.50325,0.45033125
12,0.5421425,0.4720925
13,1E-04,4.66667E-05
14,0.5748,0.489733333
15,0.584975,0.521175
17,0.5448125,0.5079375
18,0.586575,0.499325
19,6.66667E-05,3.33333E-05
20,0.47776,0.44218
21,0.000648,0.0006
22,0.62845,0.59677
23,0.49474,0.4324
24,0.0000625,0.00005
1,0.583433333,0.5066
2,0.0005625,0.000525
4,0.5197875,0.49233125
7,0.52392,0.460576
8,0.5038,0.43682
9,0.6459,0.55046
10,0.6505875,0.55720625
12,0.5036225,0.43719
13,0.00082,0.000516667
14,0.496033333,0.442933333
15,0.49069375,0.46201875
17,0.51530625,0.468725
18,0.641975,0.5805
19,0.000366667,0.000233333
20,0.53704,0.4751
21,0.00088,0.000544
22,0.52549,0.45735
23,0.60096,0.53398
24,0.00095625,0.00068125
1,0.492166667,0.4491
2,0.00023125,0.000175
4,0.49386875,0.45921875
7,0.631056,0.541832
8,0.5349,0.48908
9,0.50354,0.46438
10,0.6131125,0.54430625
12,0.5156725,0.45842
13,0.000393333,0.00022
14,0.569766667,0.5278
15,0.6055,0.54418125
17,0.60453125,0.5458625
18,0.5419125,0.507425
19,0.000533333,0.0003
20,0.51468,0.46668
21,0.000336,0.000208
22,0.63833,0.59133
23,0.60828,0.54452
24,0.00035625,0.000225
1,0.645433333,0.551033333
2,0.00055625,0.0004875
4,0.62461875,0.55123125
7,0.577696,0.511488
8,0.59139,0.53415
9,0.5612,0.5218
10,0.4841875,0.43214375
12,0.616445,0.582695
13,0.00069,0.00033
14,0.6414,0.5776
15,0.59855625,0.5145125
17,0.49903125,0.42644375
18,0.6325,0.5419625
19,0.000966667,0.000766667
20,0.60104,0.53938
21,0.00048,0.000408
22,0.61355,0.5482
23,0.60462,0.54876
24,0.000825,0.00048125
1,0.501166667,0.456933333
2,0.000425,0.00036875
4,0.52615625,0.47930625
7,0.548992,0.4714
8,0.62241,0.53817
9,0.64304,0.56764
10,0.59475625,0.50656875
12,0.582255,0.5062875
13,0.00094,0.000506667
14,0.583566667,0.5087
15,0.53173125,0.46513125
17,0.640975,0.56033125
18,0.561325,0.484425
19,0.000133333,6.66667E-05
20,0.57764,0.5441
21,0.000248,0.000136
22,0.48719,0.46073
23,0.49208,0.4477
24,0.00088125,0.0007
1,0.525133333,0.487033333
2,0.0002875,0.000275
4,0.53351875,0.492925
7,0.56688,0.529072
8,0.57775,0.53173
9,0.62226,0.55924
10,0.64744375,0.58271875
12,0.5903075,0.5547575
13,0.000223333,0.000126667
14,0.627666667,0.556533333
15,0.60416875,0.5146625
17,0.61103125,0.55133125
18,0.6020125,0.568375
19,0.000166667,0.000133333
20,0.52498,0.48548
21,0.00052,0.000312
22,0.5624,0.52859
23,0.6264,0.54648
24,0.00095,0.0007875
1,0.6633,0.5678
2,0.0003,0.00020625
4,0.6011,0.5680875
7,0.58732,0.5092
8,0.49538,0.44143
9,0.54986,0.5196
10,0.62355,0.56940625
12,0.60661,0.5293275
13,0.000953333,0.000383333
14,0.4904,0.465466667
15,0.6479125,0.5949625
17,0.4765375,0.45093125
18,0.6009125,0.518825
19,0.000166667,0.0001
20,0.59178,0.51194
21,0.00016,0.000088
22,0.54045,0.47358
23,0.5231,0.48302
24,0.0003875,0.0002625
1,0.5251,0.459966667
2,0.00089375,0.0005125
4,0.45646875,0.41790625
7,0.554568,0.497368
8,0.45741,0.40018
9,0.61058,0.57958
10,0.47364375,0.42365625
12,0.479475,0.4450725
13,6.33333E-05,0.00004
14,0.6184,0.541333333
15,0.5395,0.46419375
17,0.4818,0.42105625
18,0.6185875,0.5493
19,0.000833333,0.000666667
20,0.47248,0.41496
21,0.000016,0.000016
22,0.61664,0.57007
23,0.46342,0.43648
24,0.00090625,0.0005
1,0.478866667,0.4496
2,0.00025625,0.000225
4,0.491875,0.454375
7,0.493232,0.462432
8,0.54883,0.47159
9,0.54276,0.47944
10,0.5824375,0.5025
12,0.5369925,0.46492
13,0.0002,7.66667E-05
14,0.493233333,0.432133333
15,0.54913125,0.51185625
17,0.54518125,0.5026125
18,0.488025,0.448225
19,0.000533333,0.000433333
20,0.61116,0.55816
21,0.000808,0.000504
22,0.52657,0.48253
23,0.55528,0.48888
24,0.00018125,0.0001375
1,0.4963,0.449733333
2,0.000275,0.000225
4,0.5946,0.5635625
7,0.466944,0.405752
8,0.49348,0.44252
9,0.60626,0.53042
10,0.58764375,0.5582
12,0.5498325,0.5210625
13,0.000736667,0.00051
14,0.612566667,0.537133333
15,0.54255,0.4968375
17,0.51171875,0.4820625
18,0.5337125,0.4876875
19,0.000433333,0.000366667
20,0.45996,0.41382
21,0.000464,0.000368
22,0.55199,0.51377
23,0.60126,0.56688
24,0.000525,0.0003625
1,0.5399,0.4618
2,0.0006625,0.0005125
4,0.52616875,0.489275
7,0.473736,0.437648
8,0.56554,0.49527
9,0.54588,0.47902
10,0.44875,0.40935
12,0.47076,0.4331
13,0.000153333,0.000113333
14,0.5398,0.484566667
15,0.4942875,0.45740625
17,0.521,0.45
18,0.4890875,0.449375
19,0.000433333,0.000366667
20,0.54512,0.4686
21,0.000888,0.000576
22,0.51355,0.48078
23,0.59698,0.51438
24,0.00018125,0.00015625
1,0.556033333,0.497233333
2,0.00030625,0.00016875
4,0.51375625,0.47895
7,0.491832,0.439816
8,0.46042,0.39781
9,0.52748,0.48244
10,0.5434875,0.51459375
12,0.4819575,0.4272775
13,0.00034,0.000196667
14,0.568966667,0.4972
15,0.45355625,0.3918875
17,0.46064375,0.4134
18,0.495375,0.4352375
19,0.000733333,0.0006
20,0.53928,0.48744
21,0.000712,0.000512
22,0.5242,0.47919
23,0.58652,0.54136
24,0.0002125,0.00014375
1,0.504433333,0.447666667
2,0.0005,0.0004625
4,0.5339,0.50194375
7,0.456104,0.432584
8,0.45081,0.3999
9,0.61006,0.5596
10,0.51581875,0.45488125
12,0.4512775,0.3849875
13,0.0003,0.00014
14,0.578966667,0.5129
15,0.559075,0.49415
17,0.47295,0.44483125
18,0.4708,0.4073125
19,0.000966667,0.000833333
20,0.61734,0.5774
21,0.000336,0.000312
22,0.56636,0.48569
23,0.50612,0.448
24,0.000125,0.00010625
1,0.583966667,0.517333333
2,0.0001875,0.0001375
4,0.51548125,0.457275
7,0.483808,0.430232
8,0.48898,0.45464
9,0.52606,0.47078
10,0.5458125,0.47841875
12,0.5325175,0.50149
13,9.66667E-05,0.00004
14,0.5034,0.457966667
15,0.480375,0.4093875
17,0.4669625,0.40823125
18,0.5325875,0.45325
19,0.000333333,0.000233333
20,0.54554,0.50592
21,0.00068,0.000528
22,0.6072,0.56234
23,0.53118,0.4892
24,0.0007625,0.00056875
1,0.466633333,0.443066667
2,0.00035625,0.0003
4,0.59326875,0.52024375
7,0.508752,0.45308
8,0.44882,0.41101
9,0.59386,0.54062
10,0.56995625,0.52838125
12,0.601395,0.5195725
13,0.00015,7.66667E-05
14,0.458766667,0.398733333
15,0.53116875,0.4751125
17,0.4909625,0.4216
18,0.6099625,0.5718625
19,0.000766667,0.000466667
20,0.46654,0.43412
21,0.000904,0.00068
22,0.45417,0.42886
23,0.57558,0.51494
24,0.00078125,0.00071875
1,0.595333333,0.517666667
2,0.0005125,0.0003875
4,0.48871875,0.423525
7,0.470816,0.431864
8,0.45798,0.42455
9,0.55796,0.49358
10,0.61045625,0.5633
12,0.539045,0.4832825
13,0.000563333,0.000366667
14,0.622066667,0.553933333
15,0.59395,0.51650625
17,0.461325,0.434675
18,0.5888,0.5204
19,0.000533333,0.0005
20,0.62174,0.5505
21,0.000888,0.000584
22,0.55653,0.5262
23,0.53398,0.50694
24,0.00064375,0.00049375
1,0.513966667,0.476566667
2,0.000475,0.00041875
4,0.49401875,0.42235625
7,0.566256,0.493624
8,0.49874,0.43514
9,0.5467,0.50176
10,0.45163125,0.42304375
12,0.5415125,0.500555
13,0.000886667,0.00035
14,0.607733333,0.557766667
15,0.51256875,0.47911875
17,0.54248125,0.48755
18,0.571925,0.5083625
19,0.000333333,0.000233333
20,0.57812,0.51382
21,0.000328,0.000224
22,0.50401,0.45463
23,0.58358,0.54984
24,6.875E-05,0.00004375
1,0.579033333,0.505633333
2,0.00079375,0.000475
4,0.60155625,0.53714375
7,0.569736,0.518904
8,0.57515,0.52023
9,0.47892,0.43016
10,0.49199375,0.42638125
12,0.567015,0.5102275
13,0.00047,0.000306667
14,0.6196,0.5837
15,0.4682,0.40713125
17,0.61573125,0.55379375
18,0.4934375,0.4678
19,0.000933333,0.0007
20,0.55318,0.4776
21,0.000312,0.000208
22,0.47871,0.44428
23,0.60488,0.55116
24,0.00088125,0.00065
1,0.5886,0.515133333
2,0.0007375,0.000675
4,0.602275,0.5383
7,0.53056,0.500912
8,0.51928,0.47233
9,0.53548,0.46342
10,0.51104375,0.4404875
12,0.5519575,0.5087475
13,0.0007,0.00043
14,0.568933333,0.534166667
15,0.48854375,0.42224375
17,0.54598125,0.4930875
18,0.569925,0.5371625
19,0.000866667,0.000766667
20,0.50728,0.47368
21,0.000448,0.000376
22,0.5968,0.54419
23,0.4546,0.40916
24,0.00056875,0.00036875
1,0.488166667,0.431333333
2,0.001,0.000575
3,0.672145714,0.575191429
4,0.39713125,0.3729375
5,0.54582,0.4888475
6,0.651665714,0.586228571
7,0.463664,0.421192
8,0.49139,0.456
9,0.37804,0.34878
10,0.39664375,0.366025
11,0.64275,0.6064875
12,0.40358,0.34345
13,0.000536667,0.00032
14,0.444166667,0.4111
15,0.41515625,0.37874375
16,0.7408875,0.67409375
17,0.49441875,0.4211875
18,0.42475,0.363625
19,0.000166667,0.0001
20,0.4789,0.40736
21,0.00036,0.000312
22,0.45127,0.413
23,0.49872,0.42814
24,0.0008875,0.00056875
1,0.4604,0.4185
2,0.00031875,0.000225
3,0.635851429,0.55902
4,0.452375,0.4254625
5,0.6394625,0.5809725
6,0.555908571,0.513165714
7,0.491312,0.460264
8,0.43606,0.40267
9,0.39686,0.33968
10,0.38135625,0.3265
11,0.7195,0.675775
12,0.438365,0.3969475
13,0.000856667,0.00062
14,0.408,0.363966667
15,0.4675375,0.41193125
16,0.68205625,0.63151875
17,0.44753125,0.420875
18,0.4483,0.4255
19,0.001,0.000833333
20,0.47688,0.45034
21,0.000256,0.000208
22,0.39117,0.36215
23,0.4716,0.40688
24,0.000625,0.0004125
1,0.4971,0.464733333
2,0.00038125,0.0003625
3,0.658105714,0.613851429
4,0.44174375,0.4174875
5,0.6418,0.5811425
6,0.69366,0.60754
7,0.394328,0.340024
8,0.39794,0.34226
9,0.40926,0.3489
10,0.3863625,0.3645
11,0.5577,0.4782375
12,0.4268,0.3816575
13,0.00051,0.000183333
14,0.5051,0.478233333
15,0.43719375,0.3913125
16,0.57888125,0.50725625
17,0.48939375,0.41869375
18,0.4647625,0.411625
19,0.000833333,0.000766667
20,0.4542,0.3915
21,0.000576,0.000392
22,0.40555,0.37567
23,0.50642,0.44488
24,0.0008875,0.00081875
1,0.402633333,0.371133333
2,0.00056875,0.000475
3,0.707448571,0.603288571
4,0.40868125,0.36715625
5,0.57083,0.5262425
6,0.693662857,0.611468571
7,0.498568,0.429312
8,0.43199,0.40627
9,0.47296,0.4196
10,0.46178125,0.39416875
11,0.6327125,0.5600625
12,0.3740425,0.3475925
13,0.000656667,0.00049
14,0.468266667,0.436166667
15,0.4337,0.38150625
16,0.67063125,0.5929125
17,0.48099375,0.43985
18,0.4578875,0.4255375
19,0.0004,0.000366667
20,0.50298,0.43758
21,0.00032,0.000192
22,0.49847,0.44019
23,0.4401,0.41102
24,6.875E-05,0.00004375
1,0.4809,0.454033333
2,0.0000875,0.0000625
3,0.679511429,0.59752
4,0.493825,0.42601875
5,0.600295,0.54641
6,0.671808571,0.578214286
7,0.36988,0.323976
8,0.44743,0.4187
9,0.47204,0.43406
10,0.3683375,0.3217125
11,0.6246,0.564825
12,0.4441,0.3864225
13,0.000226667,0.00011
14,0.461533333,0.424133333
15,0.3825,0.35196875
16,0.6395875,0.55033125
17,0.4861875,0.41888125
18,0.4060375,0.3815875
19,0.000933333,0.0007
20,0.48552,0.43798
21,0.000216,0.0002
22,0.42742,0.37269
23,0.49366,0.46448
24,0.00011875,0.0001125
1,0.394366667,0.3359
2,0.0008375,0.00064375
3,0.590222857,0.502917143
4,0.406475,0.3475625
5,0.71321,0.6489975
6,0.546025714,0.477071429
7,0.42792,0.36856
8,0.42787,0.39869
9,0.48854,0.4501
10,0.41116875,0.38853125
11,0.704675,0.60125
12,0.4066125,0.35524
